tag,name,trophies,clan_tag,clan_name
#JU2CVJRP,Lord Sajjad,4746,#RCJL2V8Q,WAR
#88U0RY8QP,_antowan_,10000,#Q9Y9J08Y,storm
#YCV8PU8Y9,Aylderson,10000,#RY8RPLU9,KING
#209RV9P,懐かしい,10000,#PGVGGVQJ,NOVA
#292Y098P9,bernaDmT,10000,#QU2C28VY,Knight
#2G82YPYCY,SEBAS @,8866,#QVYQQC0R,abc
#2GRUQJL8J,Amowak,5423,#P2CVP80G,God
#V2LQJP0QU,Emri,0,#QPQG9GU0,Storm
#UVV9RPQ0G,BABAS 4900,9000,#Q9Y9J08Y,storm
#LJCJJJL9G,Elías_206,5963,#G0C9YPCJ,god
#R822VVUUR,klappehalten 2,8129,#G0L88G9G,elite
#UC2YVPRLQ,hakan53,9801,#Y8UCQ8L0,fire
#YR0JJQLC9,Алекс,10000,#R82JV0YJ,Ninja
#Y2VPRQ098,cooldude,363,#L9CLJJRJ,God God God God
#LYRGVYLP,astricks,9173,#L89U8J0R,ABC ABC ABC ABC
#82J9V2QJV,allaxتتت,6790,#RGPVQRGY,The last of the
#UUJQP2GLJ,KEVIX1,3875,#G0YL92LL,the the
#UQQPYJPUG,Abolfazl,7089,#QPQUYYY8,Dark
#8VVYCG28,Rens2607,5572,#LU2UPYUG,Clan
#QCYPQC98G,Xj3nX,8691,#G0VYVV29,war
#JLG9CRJCG,♤ESTEBAN♤YT,6332,#Q2UVGRQJ,GOD
#8G082JCCQ,E̸l̸v̸i̸s̸ ﷼,10000,#QU2C28VY,Knight
#ULVY900PP,stormswift,1133,#LCYU2Q9U,storm
#PVLYRPYR9,laughingiant:p,6703,#G0QG9LU9,Queen
#VV9VPGUYR,swagmaster9041,5500,#G2C8YYCQ,FIRE FIRE FIRE
#C2GQJUJCP,YUSUF,8722,#900RUJUY,clan clan clan
#P0Q2992QU,UrgedDuck237,10000,#G0VVJ0CJ,WAR WAR WAR WAR
#200LR2YLR2,van4,3712,#Y2JQ9V8L,dark
#JG9L0VL92,Jarpox,9720,#QU8LQQ2C,NoVa
#90U889V0R,Anita,1000,#L9CLJJRJ,God God God God
#CUUV0RP8U,G59,9211,#G0YGPJCQ,elite
#YGJVGGLLC,mattone_sudato,8261,#QU0PRCGP,NOVA
#RPYG9UQV,mheavner21,3830,#PVQP9PYC,ninja
#9U8YURLQQ,ANJO_CRIA,8181,#G9C8Q9YP,The
#U9JGCRLPV,Fries,4716,#QVP9JRU2,xyz
#QQLJGJGJV,Jswizzle84,6195,#L2LU2YQP,dark
#202P282QJJ,Amar,4232,#LUY8PRVR,god
#V2RV8C28V,skibidi boy,2330,#Q9G2GQCY,Royal
#8UUYVP2P0,weslley_clash,7146,#LCYU2Q9U,storm
#CJY0YG0L,B∆R∆JON∆,10000,#QR2P2PLU,xyz
#2GRYQ2U9U,<c4>ALICE,7968,#2PYUVQVV,nova
#CVPYCRV9Q,millions,6529,#Q9Y9J08Y,storm
#R9GR2URPR,Kobold,8152,#LCLGPPCP,King
#JY8988QCL,coni,6148,#G0RQPGVG,Royal
#UVUP8YRQ8,kamybb,693,#QVYQQC0R,abc
#8LVURQCY8,Eagle Wolf King,5917,#Q29V9VV9,Elite
#9UQ0RP9U8,gamerbg,10000,#LUY8PRVR,god
#V0CQQVPYL,katlyiu,3184,#G2Y2R22G,xyz
#2QYUPY0L,gio_1,9369,#LUJUQC28,Clan
#9L9JVYJC0,cativeiro br,6844,#YQGQ9LC9,ABC ABC ABC ABC
#V0P8LRR,Hector,10000,#Y2GLLC2,ELITE
#JVUU080JP,tim,9811,#Q9Y9J08Y,storm
#9QYC00V8,Chrincent,9092,#G0YGPJCQ,elite
#20PQVLLYJ2,ali,4716,#G9G229Y8,Queen
#GLVQ9VJJ9,UltraLolii,8224,#QYC0CUJ9,NOVA
#UCU8VGG2J,فرهاد,4287,#QCGPPL0G,ninja
#V2QPLL8P8,Saifyyy,4200,#G2Y2R22G,xyz
#V9UJ2P8GU,yeu,7230,#YQGQ9LC9,ABC ABC ABC ABC
#20Y28V0LPC,亗 ~Lesther² 亗,6249,#8LVUCGRL,DRAGON
#RUCQV9U98,monke,6298,#P2CVP80G,God
#YP8CYGY88,Cracto,9093,#QVLRL2RQ,ELITE
#UUVUGG2LP,wicho,8500,#GY9PJGV0,Queen
#JLLRV8RCY,Kraken,10000,#Q09R0C9,Elite
#8QVVYCCPR,R.P.C 2012,8275,#QVLRL2RQ,ELITE
#V88Y2882U,casjz,1662,#QPC09PU9,god
#RGVV8VR2R,kristofair,6877,#G88JVLP8,xyz
#YCQ2Y88VV,enekoputoamo,8285,#GY2YRG80,ELITE
#2QJ0LPCU,ℰℒ ᏆℛᎯᏉℐℰЅᎾ 13,10000,#L9RQRVRL,Storm
#2GCRJL98V,Naga,6812,#QVVYC89J,QUEEN
#LVJYU20PV,luffytaro,9782,#RQ2UG800,ELITE
#CCRRJJL28,chango845,4918,#L2LU2YQP,dark
#J9J2QY8VV,PikaZ,9501,#QU8LQQ2C,NoVa
#9UV2RGYVV,adamssj,5292,#YCL09RGJ,Knight
#V08PLCCQR,BigBlackC,6714,#G00JU9JY,royal
#RLQL9U8U0,fred,5647,#G0YGPJCQ,elite
#VP0GQYJG9,rd0dz6,1305,#G0YL92LL,the the
#G2YURVCGP,Vamicu,9154,#QU8LQQ2C,NoVa
#YP02GPCC,White Blood,3385,#PG9YLCG9,ABC ABC ABC ABC
#2C0GQYC99,Sachse,10000,#Q09R0C9,Elite
#YLRCVJVPR,ndzala,4163,#R0GV9PCU,god god god god
#9U98JGCL,<3Kaiser,7904,#G9009VL2,Queen
#C999VRJYR,yo y los papus,7060,#G89RJJR8,Queen
#800RP2GP8,Kareem Khaled,8190,#V0229J,XYZ
#202V29RQGV,Mega_TM,2238,#G2UUGUC9,MEGA
#RRC8VCRRY,suzuya,9657,#G0YGPJCQ,elite
#8CU8R2YU2,Delfino,7446,#RCGQGGCL,GOD
#20VLL9LLV,iCarlosMz,10000,#QU2C28VY,Knight
#2QLYUC2QP,nanedfloxd,8650,#GU99U89P,FIRE
#UVU28JVG8,lolilo134,3265,#R8CVYV98,star
#2L92YL8YG,EfritLover,10000,#QU2C28VY,Knight
#20G8YPJLY9,Angii,711,#QYVGVR9G,STAR
#9L8YG2CC2,xander,8893,#9VULRLL0,STAR
#G0GV282RP,✨☃️SemKa☃️✨,9720,#R82JV0YJ,Ninja
#Q9LPUU90Y,Austin,9890,#9P9PJ0GQ,War War War
#UCPPQ92VV,jjcool,6918,#9GCVJGVC,war war war
#20YGQYL8QU,Lxurentiu,5723,#LUY8PRVR,god
#V2YP0UYGP,Naruto clan,4834,#282UUPQ,king
#V92UPVPYP,BR_FELPS,7501,#LCLGPPCP,King
#GU2CLR0Q2,Theo ✩.,8339,#9VULRLL0,STAR
#PPYUYVUGJ,Tmurray3179,8855,#G28CRLLG,Storm
#RLPV8UCJJ,HansJürgen,7588,#G9C8Q9YP,The
#UY29Y9RYY,OFAH,6146,#Q29V9VV9,Elite
#JC200JLJ0,Mr_$1NGH¥,7530,#282UUPQ,king
#UYQRPQ200,⚠️HTS FREYA⚠️,6035,#GQQQULC9,STAR
#PPYLU08QJ,Dezman,2017,#R9LY9JJL,FIRE
#JVJLGP08,SAMY,10000,#QR2P2PLU,xyz
#20829RGQCU,Juanxhi,6771,#PGVGGVQJ,NOVA
#Y9YY8JUGG,BanziaBobby,6560,#9G0QLPVQ,STORM
#QPLLVJG8J,Jayson,5357,#YRV22P82,DarK
#Y0YGLLP9R,―♱iͩcͣeͬᵏ♱―,8096,#L2LU2YQP,dark
#RLUC20GYC,ROHITØP,8051,#RY8RPLU9,KING
#2009G8PJV8,20socar70correr,6399,#G28CRLLG,Storm
#RVPVPGYR0,Flame Cristi,5158,#8C2VQL29,fire
#JVLPGPG8Y,ok,375,#QPQG9GU0,Storm
#89QGP9C2Q,sltc,1090,#G82CYRRQ,fire
#92JGUJ8RJ,leonora mend,10000,#PY88YPPJ,Fire
#CVLC9QP80,Amirreza,8182,#QPC09PU9,god
#VG9CG29PQ,Benj7min,368,#PY9UQGQQ,ABC ABC ABC ABC
#GPGYVV0GJ,■■MARCOS■■,7617,#G2RC00LL,queen
#PRJPQPVQ2,andrei,2600,#RRC0RJUQ,royal
#C2L0GUY99,CSQ Gonzalo,10000,#QU2C28VY,Knight
#YQ2UCVCRP,оно,7500,#R8CVYV98,star
#V8J20RYGJ,como casadas,10000,#QJ80LQJU,ELITE
#PQYCQL29L,SV2311,8532,#Q29V9VV9,Elite
#20PC222PUU,9PH03N1XX,3261,#R8CVYV98,star
#GYR2P0CVU,marko234,4313,#G8R90UG9,The
#9QRQ8Y,P.E.K.K.A,10000,#Y8JYJ9JP,Pro
#20J8G9U9,BENJA 1019 G X,10000,#QU2C28VY,Knight
#CRGV98QLY,patataqwerty,5411,#Y8JYJ9JP,Pro
#UPCPUGRGC,Kwonkie,5062,#LU2UPYUG,Clan
#QCJVUVVV8,baba,2600,#L9CLJJRJ,God God God God
#200GC2P0CY,gael10,3890,#YJPJQJQ8,star
#2089URV8G8,jhoan,1086,#Q2UVGRQJ,GOD
#U29JCV2YY,wenjie,5438,#GY2YRG80,ELITE
#PQVU9PGVR,sadamdusein,9179,#9GCVJGVC,war war war
#VLPYULJ0P,salmata,7284,#900QP9R,Dragon
#RUG88G2CU,VAĹ 2.0,8503,#Q9Y9J08Y,storm
#JRJUR09V0,mGE,2758,#Q2UVGRQJ,GOD
#V22YRY28U,camilo,1690,#Q2UVGRQJ,GOD
#YP2CU9922,かたなや,10000,#LUY8PRVR,god
#UUC288LYL,saga,6285,#G02UQRGL,STAR
#CLQY8R2UR,Lux_3,9339,#900QP9R,Dragon
#V8GR2UPQ9,Kangorooondrugs,852,#QJVJR0RV,Queen
#VVU08GCL9,davisiles23,5810,#QJUJJ898,ELITE
#U0PUP2GGJ,tony kroos,10000,#PY88YPPJ,Fire
#GU0Q8YYQR,Crown,7577,#Y8UCQ8L0,fire
#8J0JCCQG2,pedroegl,8455,#G9C8Q9YP,The
#GR2QV9JUQ,kokletys,7766,#RGPVQRGY,The last of the
#2UQPL8QVY,Lazer,10000,#QU8LQQ2C,NoVa
#ULUYQ0JC2,ValtterKamu,6181,#QRRYC2GL,XYZ
#LY8V2PG8,R3hab,10000,#YJPJQJQ8,star
#JRLYPYPVU,cayden,4376,#RCJL2V8Q,WAR
#R9VCP9JJQ,xLukasssi,8772,#GLQ9GRUJ,Fire
#V22Q2V8YG,kinfianaprima,7152,#GJP2YVJ0,Elite
#9JR8V9R8V,Flynstone,5691,#LU2UPYUG,Clan
#V8LJURCYC,king,7440,#QPC09PU9,god
#20PY28P9VJ,eu calvei,2249,#G0YL92LL,the the
#208QUUL9RU,GONZO,403,#YJPJQJQ8,star
#J8CQR2Y20,FOXY<3,5369,#Q2UVGRQJ,GOD
#UPU89U0G2,JUANITO2015YY,3462,#G8R90UG9,The
#C0C9GQJRU,MinihaZe,7016,#G0J0QRQ9,King
#UGJYCUUVC,JUST,8795,#RGPVQRGY,The last of the
#V0GV9C0VY,L7 ↑←↓→,4371,#G0L88G9G,elite
#2C908UJQ8,๛Lwz_ltsVega..♡,10000,#QU2C28VY,Knight
#GVV2C989Q,BLACK ♤PANDA,8226,#RY8RPLU9,KING
#28LVGJGQL,carlosDuty,9141,#G00JU9JY,royal
#VR0LVL8UC,Kiwi,1788,#G0VUYYRJ,Nova
#GQUJGVGU,lamp,10000,#8G0U9U2,nova
#8PU2CQ0RQ,A-don,6105,#89L222RR,star
#C9RQCL28,Sebino,10000,#900RUJUY,clan clan clan
#20PV829CRU,misi,7803,#LUY8PRVR,god
#2YGUVCYCR,testomino,6627,#RQ2UG800,ELITE
#UY9PQLRUQ,Mara,6739,#QRRYC2GL,XYZ
#9UV0J88PG,adri_13xd,8350,#900QP9R,Dragon
#CJU2JCGRU,JonaR422,7261,#GLQ9GRUJ,Fire
#209QPUUYPJ,Klosar,6000,#G0VYVV29,war
#P202JUPQ2,aboodi,8200,#V0229J,XYZ
#V88RURQ29,Hoomaan,2064,#QPC09PU9,god
#VRQR8Q22P,carreira,6778,#PY88YPPJ,Fire
#R0P9CCRV,Oihan,8532,#GY2YRG80,ELITE
#CPC22GVC8,envy288,4701,#GC8U0GVG,Nova
#2QPURLJJ,Erdoğan_47SK,10000,#LPLGQ0YV,King
#2P0QCYQ8,Jair,6100,#Y2JQ9V8L,dark
#PY2QQLYVU,Jose antonio,9262,#QVLRL2RQ,ELITE
#20L8900028,Engggi,1061,#LUJ89G08,XYZ
#VPJLUY2PQ,šaras,2460,#QCRLVP9Q,pro
#20JLLVJVGV,KÜCÜK FEARLESS,836,#G89GQJV0,NİNJA
#GP0YUG8P,THE LAST OF US,8424,#Y8JYJ9JP,Pro
#UV0YCGQLG,Sharp,9257,#V0229J,XYZ
#YPVY28QU8,The wolf,10000,#QU8LQQ2C,NoVa
#CP80GJCR0,white,7378,#RGPVQRGY,The last of the
#C8CY0UPYG,mcyumwum,5592,#G0VYVV29,war
#GJJ20LQ0G,XxmagetvXx,9697,#QU0PRCGP,NOVA
#UGUUVGCU2,AFINA,8359,#R82JV0YJ,Ninja
#82GJJRGVP,XDWAILHD,6383,#900RUJUY,clan clan clan
#29PUJYGVV,Kersadee,10000,#QVLRL2RQ,ELITE
#CVPGJJC8,Keman yk,10000,#QYC0CUJ9,NOVA
#GCQQGU9PY,villanueva,5804,#R0GV9PCU,god god god god
#928QUP0YL,ma,5378,#YCL09RGJ,Knight
#RCP098JL0,saman,10000,#Q9Y9J08Y,storm
#P8U2PV8Q,☠️❄️DENIS WPF❄️,10000,#QU2C28VY,Knight
#9QPVR9PGV,NIMBH,9198,#G00JU9JY,royal
#VVQ28UG8R,pepe,5221,#G2PU82LV,ninja
#UJ28GL92J,El Chapo,1107,#GQY9V800,MeGa
#2020YJ0VUL,Zoro,3800,#RGPGLGP8,DRAGON
#L00V882GG,12306,7449,#R02QP2VY,Nova
#JCJRL989Y,gggaia,2927,#LUJ89G08,XYZ
#UVQ8Q22Y0,Ankit 07,8485,#RY8RPLU9,KING
#UJYUUVRLL,vogi,6676,#G8R90UG9,The
#JPCPU9P0,destructor,8538,#QPQUYYY8,Dark
#L0PG9QR2J,elmestredelorta,9122,#GY2YRG80,ELITE
#2R2C28VYG,Biyan,10000,#LPLGQ0YV,King
#C808GLJ2,LPISTI,5123,#GLQ9GRUJ,Fire
#VRCLL280P,ikaleb231,2951,#QYVGVR9G,STAR
#8GVQRY99V,Sandes,8860,#YQ2PR2J8,Queen
#JYPC08Q90,Daednool,5040,#900RUJUY,clan clan clan
#YJGLJ2GGR,chapalax 3.0,7858,#R99CYLGY,STAR
#20G90R8QP,juampy,9284,#G9GRY8V0,STAR
#UP8PL0GC8,bagger77,6624,#RJ982GJR,Storm
#V99JVRLL8,ninja,897,#GQQQULC9,STAR
#UVLJJ22L8,jzzminn,4409,#Y2JQ9V8L,dark
#8JGVVJ8PG,Johan.yx4,10000,#QU2C28VY,Knight
#J8GRR809U,S.C.S,8590,#QPQUYYY8,Dark
#V9PRGJ9VY,sugipila,5467,#RRC0RJUQ,royal
#QRPQGC00L,GOD ANJOS,397,#L9CLJJRJ,God God God God
#20200RRGR,Ruggeri,7376,#G0YGPJCQ,elite
#RVPQCQ9QP,XyzBrian,10000,#QVP9JRU2,xyz
#ULRYJCUVY,ERFAN,7472,#LUY8PRVR,god
#RQ8CV9ULG,ed,6814,#LQPG288U,Dragon
#QCR0GLGQ9,thejetwing,9653,#Y2GLLC2,ELITE
#9RLYPQR,Nöls,10000,#Q09R0C9,Elite
#UVJYQ9LRQ,hi,8054,#GLYU9JU9,Nova
#8U8V9LP,belion,9355,#YCL09RGJ,Knight
#YQ0L29YYQ,zombi,9452,#900QP9R,Dragon
#8UQLYL2CJ,UnKnownWE,9314,#Q8YP8JY9,Knight
#Q8RUY9LL8,Marionigto,7717,#L2LU2YQP,dark
#2JY2QJ0QP,Cyanide-2S1,8009,#RGPVQRGY,The last of the
#9RJU09PLJ,☆♤^=^PR¿M()••♧☆,10000,#YQ2PR2J8,Queen
#Y92LJ8LLL,Lopez,9698,#Y8JYJ9JP,Pro
#C0CUU9JYQ,zoom1234,6190,#RGVURP0P,The The Peekers
#VLVJLVC20,(L-Gan),9594,#Q29V9VV9,Elite
#20GJQ92J00,Jad,2750,#RL8V0QY9,king
#CUQ0C29JJ,jedmond,6713,#G0VYVV29,war
#828PJVQYG,THE WARRIOR,9452,#YJPJQJQ8,star
#209YLV0U8U,S2R,7000,#G0VYVV29,war
#J2CLR0Y8V,knight,2932,#YCL09RGJ,Knight
#20PR2QQUQG,NOTD1,5530,#G2Y2R22G,xyz
#UYGQJ0LPJ,youssouf,7213,#G8JL2GCP,pro
#202R9QGUG8,Messi,937,#YJPJQJQ8,star
#J2PVVV2PJ,Samuel,5855,#QRRYC2GL,XYZ
#28RRCLJQJ,Cesar45,10000,#G29CQUL0,CLAN CLAN CLAN
#208QJRPY2,tony,10000,#Q9Y9J08Y,storm
#UPRJ8JL9J,Forgo,1133,#LV9VQ0YR,God
#2C2RCQ8U,Mukxz,8266,#V0229J,XYZ
#CQ0C9LVJG,illChefYouUpFam,8091,#QRRYC2GL,XYZ
#VJ928YUU8,csongor,245,#QJ8P9R0G,Pro
#V2GRY2CPQ,shmuckonmabaldz,2816,#G2C8YYCQ,FIRE FIRE FIRE
#VUJVCPQL0,Jeffrey Byeklo,5588,#G0VYVV29,war
#VGJQYPYR9,ADRIAN,5000,#282UUPQ,king
#UG09Y2VGJ,beyza,3852,#Y8UCQ8L0,fire
#VLRJP9GJR,amir,2005,#GG8VCPC9,GOD
#9CLU2YR29,HeadHunter.,7216,#LRUYVPU9,ELITE
#V0PVLLJLV,Crusher,2027,#G2Y2R22G,xyz
#UGGP2PL0J,ksawi,5793,#GRL9V2YU,Royal
#GC22CRJJC,狂ﾛKyoRaﾛ刃,8230,#GC8U0GVG,Nova
#UPLPQVLU9,Hypnos CR,5713,#Y8UCQ8L0,fire
#80LL0UL98,mina1975,8246,#GY2YRG80,ELITE
#U222GJQLG,lilmeop,1034,#R0GV9PCU,god god god god
#GUV9VU9GU,æř,3248,#QJCGY98C,Queen
#JP8QQ22RR,Andrei467,5030,#RRC0RJUQ,royal
#CV2Y88VQL,xX NIGHMARE Xx,7282,#RQPL292P,Queen
#20QPRCRL20,TarzanPrime,3089,#G0J0QRQ9,King
#888PU29P,Ali.Sh,10000,#282UUPQ,king
#JU92G99C2,yelver,1604,#Q2UVGRQJ,GOD
#QJ8LP22,Elahe,10000,#282UUPQ,king
#2Q0UP8Q0P,shinobi,7352,#QYC0CUJ9,NOVA
#UQQC8YQ8P,Chamomile-♬,5697,#R02QP2VY,Nova
#PLLL8QP89,goo goo ga ga,7306,#QVYCLJL2,dragon
#CP9PU2Q0V,فقثصض,7851,#G8R90UG9,The
#9CP2VLL2Q,truckers1,7158,#9G0QLPVQ,STORM
#P2C9UVJGU,potyin thebum,10000,#G900QYGC,ELITE
#28LPC02J8,Jawbone71,9000,#P2CVP80G,God
#2UQGPPG89,CoCo,10000,#8G0U9U2,nova
#VG2GJYY,KeViiN024,10000,#QU2C28VY,Knight
#RJUQLJVLC,Gabo,9209,#G9URVCRY,ELITE
#U02Q2YV22,Larry_OT,6993,#G0VYVV29,war
#CJ08YGQ0G,A-Z,10000,#9VULRLL0,STAR
#CY9LGG2C9,Oneheard π,7387,#QU0PRCGP,NOVA
#UVYY2GV9V,head,4606,#LCYU2Q9U,storm
#Q8GV98C2,ausevaoviedo2E,7346,#QJUJJ898,ELITE
#2029VQ99C2,Yamaniko27,600,#RL9VGCJV,Knight
#L8VGCVCQQ,Niksuplays,7500,#QRRYC2GL,XYZ
#29RJ2U8Q8,_SiwiiX_,10000,#LR2GQC0Y,Queen
#LJGY200UQ,Killer,9634,#LUY8PRVR,god
#YJLUCP82Q,"FelipeYAkire:"")",6870,#L88QJ2QV,QUEEN
#V0QRPQRLL,joonassarajuuri,5500,#QRRYC2GL,XYZ
#8JCCYRR0V,SuperPanda79,6606,#GJRJLY02,abc
#2UCC2P9J2,kiler,7764,#RGPVQRGY,The last of the
#QY889PYJ,Sağ Sağlim,7331,#Y8UCQ8L0,fire
#CCYG9LLL9,petit kiwi,5113,#YQGQ9LC9,ABC ABC ABC ABC
#8QJJUL8UV,emm,6208,#LRUYVPU9,ELITE
#UCUGVRLUC,mustapoika,5266,#QRRYC2GL,XYZ
#VRCCQPV29,kunai,7592,#QUP2LCLP,star
#CC9YRVRCC,SSSHendo,1092,#RJ982GJR,Storm
#JV2UU8VUJ,iambilal,6530,#G0J0QRQ9,King
#2G0J8GVCQ,Fernando,6290,#G9009VL2,Queen
#C9JCYLUVJ,du,7859,#G0L88G9G,elite
#V2G288YQ2,jake,2644,#QRCCR820,DARK
#20L0YG9G08,casla,2185,#G9LYJC8U,queen
#YU2VY0YG2,Barbosa.z4,6791,#RCGQGGCL,GOD
#CJGCJL0JC,OLIVER MELGOZA,7682,#G9C8Q9YP,The
#209R0JVRJC,nego,6196,#PY88YPPJ,Fire
#UJJ8JQ09L,una ramdom,1831,#YJPJQJQ8,star
#UYCJ9CQCY,gg,1752,#QUVRUY8U,King
#2RY9VRC9,miquel Angelo,10000,#8G0U9U2,nova
#GYVYVVQQQ,Jairo,7530,#G0J0QRQ9,King
#V2098G8JR,Jackson,301,#QPQG9GU0,Storm
#GV90JGUPR,cesar Rep,8339,#G9C8Q9YP,The
#8J2CP0Y8C,Cäløø CRL*,9556,#PY88YPPJ,Fire
#UV9PYCV92,Neapsi,7500,#QCRLVP9Q,pro
#L8U0LQG,EmilioFdr,10000,#9P9PJ0GQ,War War War
#V88Y80CU8,Chuck,2074,#G9U0YLCU,Knight Knight
#YGUU0QC9L,FIREPIZZa,6241,#LCLGPPCP,King
#UQ02GLUV8,~tì5@πę§qū3~,9789,#Q9Y9J08Y,storm
#8PPJY0GJ,daddy,6645,#P2CVP80G,God
#UURJQG229,ig jorgippo,5278,#QU0PRCGP,NOVA
#LRPYYC00U,Max,4951,#YYRLUVRU,ABC ABC ABC ABC
#PJG9220Q,alex205,10000,#QJ80LQJU,ELITE
#PVGQGJ9GC,〰️Raphina〰️,9742,#G9009VL2,Queen
#V0CGJLRRR,El Gato Loco,1315,#G2Y2R22G,xyz
#L90PLGCJP,Xx_neycer_xX,7268,#QVVYC89J,QUEEN
#Y0PQ2RYCG,小坂大魔王,10000,#QU2C28VY,Knight
#UQVLURUCC,you,5151,#G9C8Q9YP,The
#2008GQ89V,john,10000,#9P9PJ0GQ,War War War
#82RCY02UP,Crazy_Mivinka,10000,#G00JU9JY,royal
#QR2GPY9U,ObnoxiousWitch,8876,#V0229J,XYZ
#C0QVL82GV,MonarcHdesOmbrE,10000,#Q9Y9J08Y,storm
#2L99U8PQJ,닉네임,7022,#2UC9YRPJ,king
#PLQ0L80GQ,Ichhabkopfweh,3794,#YYRLUVRU,ABC ABC ABC ABC
#20LC8C2JC2,SACALAPA,1149,#GRRU8GUL,royal
#V8CURQCVG,nig,1300,#RLJPCLUJ,GOD
#P90VQC8QY,BloodEyesWolfYT,9113,#LRUYVPU9,ELITE
#R09V8C8RP,Mr.Jay,7268,#GU99U89P,FIRE
#V8RP0VY,onurcan,6329,#RQ2UG800,ELITE
#PCJ2YVUYR,ami,7326,#G009GV8C,pro
#202V09RL9L,вана бирлодяну,6099,#GLQ9GRUJ,Fire
#JUCCLG9L2,fredy,5032,#Q2UVGRQJ,GOD
#V8UY8QC29,مبینا,60,#QPC09PU9,god
#UUYV8YPUV,Roxis,1755,#QCRLVP9Q,pro
#P8R2VQG2L,#Luffy,7822,#RY8RPLU9,KING
#28LQCQ8P2,manhunt,10000,#900QP9R,Dragon
#VY0RJQPR,PyroGamer,10000,#LPLGQ0YV,King
#LQRCLJLJJ,abichu,5310,#G9URVCRY,ELITE
#VGYV8QV9,Silent Killer,8265,#GJP2YVJ0,Elite
#R2VY9J88P,Aron v :),9655,#QU0PRCGP,NOVA
#VUV8PUJUL,fatemeh,5476,#282UUPQ,king
#JYQL2PPUL,Quest-Dex,7644,#QV88CRU0,Dark
#20YR9VCLGR,AGUS RTX,7414,#QPQUYYY8,Dark
#V2G8PCCLJ,imagine lossiny,424,#L9CLJJRJ,God God God God
#98UYQLJL,NGAkak_kenCENG,9407,#QYC0CUJ9,NOVA
#9GJ0UY0L0,ROYAL CHAKO,10000,#QU2C28VY,Knight
#VLUR8PVYC,Nahomy !,9653,#8LVUCGRL,DRAGON
#LC0QYL8YP,ochonew,7726,#GY2YRG80,ELITE
#R2UUV9U0P,THE BOSS,8833,#9P9PJ0GQ,War War War
#UJG9Q02PL,JR1,10000,#9VULRLL0,STAR
#V2QJRV0YG,Para que,8285,#G0VYVV29,war
#2Q2CRPVPJ,tomi best 123,9882,#Q29V9VV9,Elite
#20PJJPU8J0,emad,1097,#G0LJY80V,king
#9YJUYRYQ,svenoss,9889,#LU2UPYUG,Clan
#RUQU9Q0JC,oktavia,7398,#RGPVQRGY,The last of the
#ULQY0Y2JU,juan,2968,#R0GV9PCU,god god god god
#L8VPUVU2Q,BiLL .w,7478,#QCGPPL0G,ninja
#202P2QYLG,wolf,9700,#G89RJJR8,Queen
#228VPLYV,PDS株式会社,5211,#89L222RR,star
#V989VQCY0,TTM KyZee,1603,#LUJ89G08,XYZ
#VCRPYRP02,สุกฤษฏิ์ ฯ.,627,#RLJPCLUJ,GOD
#GCQV2L88,AwesomePieMan,10000,#LRUYVPU9,ELITE
#RRGQRR9PG,devid,8359,#L9RQRVRL,Storm
#UCR98V2R0,Eliseu,10000,#RY8RPLU9,KING
#92PUU0QP,mati,7168,#YCL09RGJ,Knight
#UVV2C9RCU,iepuse,3578,#QGJPV090,DARK
#PQYG90G8Y,CrazyCat,10000,#R82JV0YJ,Ninja
#LP2P8Q2C,crafts,7651,#L89U8J0R,ABC ABC ABC ABC
#V89Y22YYQ,Faze Jov,680,#GU99U89P,FIRE
#J89Y0GYLR,maugue,2060,#YYRLUVRU,ABC ABC ABC ABC
#8PJ000YV,❓ANONYMOUS❔,10000,#282UUPQ,king
#9V0GR8VCL,MCMXCII,10000,#Q8YP8JY9,Knight
#YJPUU2JGQ,pyrex,10000,#LR2GQC0Y,Queen
#80LJ8CY0L,EndALT,6231,#LRUYVPU9,ELITE
#PURCG28J9,ydra,5180,#QPQUYYY8,Dark
#208R0YLJCJ,sara,7154,#282UUPQ,king
#RPYJYGJGP,fabri,8783,#G9GRY8V0,STAR
#2P28CUPCJ,Schmierfinger97,10000,#Q09R0C9,Elite
#J2UGL9YYU,ADM,6030,#QGJPV090,DARK
#URRQGR0LR,blade mushroom4,9530,#2UC9YRPJ,king
#8J2JLPLLL,টldrkevbou,10000,#P2CVP80G,God
#Y2RP0CY2Y,dani (6),29,#PR0PUJYG,Knight
#CUC9VV9YR,Code:gatito,5505,#QRCCR820,DARK
#V2LCLLQQJ,João,3207,#G0YL92LL,the the
#UCY2UYLRY,snoop,443,#G0L88G9G,elite
#VRU2P9YRP,MESSI,1420,#GQVPRLUU,God
#G8Y8902PQ,ROX❤️CURA,8091,#YQ2PR2J8,Queen
#90JQV8R2,Gutierrez10,7530,#GQLJQYUP,knight
#CRU02L8C8,mastertiko,5461,#LRUYVPU9,ELITE
#LJ8VGCQRJ,xorter,8085,#R9LY9JJL,FIRE
#R0R9PPG00,Chery type,8124,#Q29V9VV9,Elite
#9GQPJYYC,владкушка,7196,#RGPVQRGY,The last of the
#VU8V89LQL,alperen king,7735,#G2RC00LL,queen
#VGUV9L2R2,rezjloo,5699,#LUY8PRVR,god
#VJ8YYVUQ0,somodji,5829,#LU2UPYUG,Clan
#Y8GRRR2G,نمر النار,9054,#GJP2YVJ0,Elite
